checkpoint_uuid,solving_run_id,solution_index,grid_map_id,algorithm_id,interval_size,step,path_len,dir_count,path,visited_dirs,exit_situation,one_way_list,round_counter,round_counter_overlong,total_solved,total_solved_overlong,total_back_steps,dummy_back_steps,locked_back_lose,created_at,checkpoint_no
d5e83bfb-17e6-4df2-b7b7-16acda6d82ef,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,36000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39212432351d05021a080b2311292c2f1714221013162e2b283a3d25371f2d3b3e260e1c34311901040715122a3820,\x00020420400002042080022000112000010210200009802000102112088008d0000781010180405040a2400002102008080044001424080200018280000420400204400081000220,1,\x0000000e0000002900000001ffffffff000000002a00000001ffffffff000000002b00000001ffffffff000000002c00000001ffffffff000000003100000001ffffffff000000003300000001ffffffff000000003500000001ffffffff000000003600000001ffffffff000000003700000001ffffffff000000003800000001ffffffff000000003a00000001ffffffff000000003b00000001ffffffff000000003d0000000200000003010000003e000000010000000800,7147439843,0,36000000,0,3573719890,651043632,t,2026-09-24 15:17:31.760172+00,36
17ce6875-b7f0-4463-b7b8-f2f5c749c615,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,37000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39212432351d05021a08202331190b0e1c34371f2d2a383b291114263e2c2f17253d3a2210282b2e16130104121507,\x00020420400002042080022000112000010210200009802000102112088028500841104001181c080004090404014200092080008800401010800004048100018040001120410040,1,\x0000000d0000001f00000001ffffffff000000002700000001ffffffff000000002a00000001ffffffff000000002c00000001ffffffff000000002d00000001ffffffff000000003000000001ffffffff000000003400000001ffffffff000000003600000001ffffffff000000003800000001ffffffff000000003a00000001ffffffff000000003b00000001ffffffff000000003d0000000200000008010000003e000000010000000800,7315943543,0,37000000,0,3657971740,666575332,t,2026-09-24 15:18:42.882315+00,37
342e954a-f156-4396-8c0b-7d621399bf31,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,38000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39212432351d05021a2c2911233119011310283a2214260e0b0820382a1c343725172f3d2b2e16041215071f2d3b3e,\x0002042040000204208002200011200001021020000980200010211208a898006400822040064420302008a0014c2040204020503002014000228000440020201004004400018200,1,\x0000000f0000002800000001ffffffff01000000290000000100000008000000002a0000000100000008000000002f000000010000000800000000320000000100000008000000003300000001000000080000000034000000010000000800000000350000000100000008000000003600000001000000080000000037000000010000000800000000390000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,7597503771,0,38000000,0,3798751854,692873791,t,2026-09-24 15:20:41.443368+00,38
88f51a42-2cf9-42af-bdd4-ed166a899a33,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,39000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39212432351d050210283a3d2f1714263e2c1a080b192b2e1613010407152d2a1220383b29112331342225371f1c0e,\x00020420400002042080022000112000010210200009802000102112181010140010100c1e088000012240020101804000112000030a988020201000041001080280082000080440,1,\x0000000e0000002300000001ffffffff000000002600000001ffffffff010000002b0000000100000008000000003100000001000000080000000033000000010000000800000000350000000100000008000000003600000001000000080000000037000000010000000800000000380000000100000008000000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,7788261773,0,39000000,0,3894130855,710761952,t,2026-09-24 15:22:01.930192+00,39
aa1bf4b0-c6cb-4bfa-b1f4-1222504a8e75,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,40000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39212432351d05021013162e1c0e0b081a282b3d2f1725371f2d2a383b3e261411292c3a2234311901040715232012,\x000204204000020420800220001120000102102000098020001021121814084000062008100420082002121004028020818020480030283810088000880008408004088000010440,1,\x0000000a0000003200000001ffffffff000000003300000001ffffffff000000003400000001ffffffff000000003500000001ffffffff000000003600000001ffffffff000000003800000001ffffffff000000003900000001ffffffff000000003b00000001ffffffff000000003d0000000200000004010000003e000000010000000800,7987435439,0,40000000,0,3993717688,728844670,t,2026-09-24 15:23:25.816007+00,40
4c3e4202-0dbb-485e-b2bf-bed5a88f9486,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,41000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39212432351d050210223a281a080b0e1c2a12150704162e2b3d2f1725130119312320383b2911142c3e2634371f2d,\x00020420400002042080022000112000010210200009802000102112181c20000210880001183c489280100501042008000404010810040804824020402820010808008220001004,1,\x0000000e0000002800000001ffffffff000000002e00000001ffffffff000000002f00000001ffffffff000000003000000001ffffffff000000003300000001ffffffff000000003400000001ffffffff000000003600000001ffffffff0100000037000000010000000800000000390000000100000008000000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,8191402561,0,41000000,0,4095701249,747208318,t,2026-09-24 15:24:51.313075+00,41
653cb3cc-d8b7-4996-8780-a7bce42cc57c,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,42000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39212432351d0502102225172f3d3a282b2e161301041220233134371f07152d2a383b3e261411292c1a080b191c0e,\x00020420400002042080022000112000010210200009802000102112181c2820880002082002050002014480040d8a20081200081004042020081000080808040280001120410040,1,\x0000000c0000002400000001ffffffff000000002c00000001ffffffff000000002e00000001ffffffff000000002f00000001ffffffff000000003200000001ffffffff000000003700000001ffffffff000000003800000001ffffffff000000003900000001ffffffff000000003a00000001ffffffff000000003b00000001ffffffff000000003d0000000200000008010000003e000000010000000800,8343976025,0,42000000,0,4171987981,760514057,t,2026-09-24 15:25:54.69798+00,42
a4bfedde-8efb-4796-ab12-70022e1c04d6,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,43000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39212432351d0502102214263e2c2f17253d3a281a080b0e1c2e16132b190104122a2d15071f3734312320383b2911,\x00020420400002042080022000112000010210200009802000102112181c383481008c00401018800002108800011008800281000820011210480004100102102000824020000820,1,\x0000000f0000002000000001ffffffff000000002300000001ffffffff000000002500000001ffffffff000000002800000001ffffffff000000002d00000001ffffffff000000002f00000001ffffffff000000003500000001ffffffff000000003600000001ffffffff000000003700000001ffffffff000000003800000001ffffffff000000003900000001ffffffff000000003b0000000200000005010000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,8531666631,0,43000000,0,4265833284,777276661,t,2026-09-24 15:27:13.11818+00,43
a226f246-c673-44cd-8572-0806d115a4c4,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,44000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39212432351d05021411293b3e26233119010407151220382a2d1f37342210283a2c2f17253d2b13162e1c0e0b081a,\x000204204000020420800220001120000102102000098020001021121c4420302000182c0882000910000105040400050044000218100504000a0104010110400210000108020401,0,\x0000000c0000002800000001ffffffff000000002a00000001ffffffff000000003300000001ffffffff000000003400000001ffffffff000000003600000001ffffffff000000003800000001ffffffff000000003900000001ffffffff000000003a00000001ffffffff000000003b00000001ffffffff000000003c00000001ffffffff000000003d00000001ffffffff000000003e00000001ffffffff00,8768358281,0,44000000,0,4384179109,799185942,t,2026-09-24 15:28:52.420618+00,44
a4a25dc8-9f9f-4c55-87ad-45c119883f68,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,45000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39212432351d0513162e2b3d2f1714112331343725223a2810021a0820382a2d3b292c3e260e0b1901041c1f071512,\x0002042040000204208002200011200001021020000980200010211a021080200010100c100c200812000404022080002220a2008140411080082000081008088004201000080208,1,\x0000000d0000002500000001ffffffff000000002900000001ffffffff000000002a00000001ffffffff000000003200000001ffffffff000000003300000001ffffffff000000003400000001ffffffff000000003500000001ffffffff000000003700000001ffffffff000000003900000001ffffffff000000003b0000000200000003010000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,9033100671,0,45000000,0,4516550304,823485451,t,2026-09-24 15:30:43.551865+00,45
ad094995-8bdf-4bf2-ba60-99acb133d597,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,46000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39212432351d0513162e1c2a383b2d151220081a02102225172f3d3a282b190104071f373431230b0e261411292c3e,\x0002042040000204208002200011200001021020000980200010211a0210809108419050c02020003200080203010411400001440010400204204000020440400210200181400001,1,\x0000000e0000002d00000001ffffffff000000002e00000001ffffffff000000003000000001ffffffff000000003100000001ffffffff000000003200000001ffffffff000000003300000001ffffffff000000003400000001ffffffff000000003600000001ffffffff000000003800000001ffffffff000000003900000001ffffffff000000003b00000001ffffffff010000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,9210418087,0,46000000,0,4605209012,839384984,t,2026-09-24 15:31:57.434165+00,46
bf7b7eb9-6acb-4060-b8f0-bb828fcf9dbc,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,47000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39212432351d0513011931341c2a38201204162e2b3d2f1725371f07152d3b2311292c14223a2810021a080b0e263e,\x0002042040000204208002200011200001021020000980200010211a4214201020dc220440800112400082004040100800020401010461401008a046010110400011001120000102,1,\x0000000f0000002300000001ffffffff000000002400000001ffffffff000000002a00000001ffffffff000000002c00000001ffffffff000000002e00000001ffffffff000000003200000001ffffffff000000003400000001ffffffff010000003600000001000000080000000038000000010000000800000000390000000100000008000000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,9420854993,0,47000000,0,4710427465,858397934,t,2026-09-24 15:33:25.630983+00,47
b1b5bfad-7c7c-41b8-a045-13ff87682c30,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,48000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39212432351d051310021411292c3e26343725223a281a080b0e1c1f07152d2a1220383b2331190104162e2b3d2f17,\x0002042040000204208002200011200001021020000980200010211a6200321081408001509004000181400840200204401000080202189020201000080220400208200041002020,1,\x0000000e00000024000000020000000701000000270000000100000008000000002a0000000100000008000000003300000001000000080000000034000000010000000800000000350000000100000008000000003600000001000000080000000038000000010000000800000000390000000100000008000000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,9627169943,0,48000000,0,4813584940,876798990,t,2026-09-24 15:34:51.754679+00,48
c296da93-8bc0-46bb-8caa-b604247de435,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,49000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39212432351d1a080b0e263e3b2311292c2f3d25373431191c1f07152d2a382012040113162e2b283a221002141705,\x000204204000020420800220001120000102102000098020001029200204204000023c1c040204400047000408408604408280000404400001822020000108100400010168400010,1,\x0000000e0000002000000001ffffffff000000002700000001ffffffff000000002d00000001ffffffff000000002f00000001ffffffff000000003000000001ffffffff000000003100000001ffffffff000000003300000001ffffffff000000003500000001ffffffff000000003600000001ffffffff000000003700000001ffffffff000000003900000001ffffffff000000003b00000001ffffffff000000003d0000000200000008010000003e000000010000000800,9962698981,0,49000000,0,4981349459,908499494,t,2026-09-24 15:37:14.569077+00,49
fdd48b79-c3b7-48e0-b055-8b1026d386f7,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,50000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39212432351d1a080b0e261411292c3e3b2d1f0715122a38202331192b130104162e1c34372522100205172f3d3a28,\x00020420400002042080022000112000010210200009802000102920020420c003028100022040834604010602088004401064c8141001041000412000080a240805104000010410,1,\x0000000f0000002000000001ffffffff000000002800000001ffffffff000000002900000001ffffffff000000002a00000001ffffffff000000002f00000001ffffffff000000003100000001ffffffff000000003200000001ffffffff000000003300000001ffffffff000000003500000001ffffffff00000000390000000200000008010000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,10112678461,0,50000000,0,5056339199,921954103,t,2026-09-24 15:38:17.21879+00,50
0b0f67ee-e0b5-40db-9019-0d913efeb81f,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,51000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39212432351d1a080b0e1c2a382012152331190104071f2d3b291114263e2c2f17050210283a2234372513162e2b3d,\x00020420400002042080022000112000010210200009802000102920020460b000011040011821000224400002081084001240000110018080808080808020020280201180000401,1,\x0000000b0000002600000001ffffffff000000002800000001ffffffff000000002b00000001ffffffff000000002e00000001ffffffff000000003300000001ffffffff000000003800000001ffffffff000000003900000001ffffffff000000003b00000001ffffffff010000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,10249952275,0,51000000,0,5124976106,933981946,t,2026-09-24 15:39:13.792399+00,51
04451054-5d99-4409-91fe-4421aa5354c9,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,52000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39212432351d1a080b1901040715122a2d1f37251705021013162e2b283a3d2f2c2911142234312320383b3e260e1c,\x0002042040000204208002200011200001021020000980200010292002242012200003080c0200220083100908080204200001828000802048001200810008802010081000081004,1,\x0000000c0000002a00000001ffffffff000000002d00000001ffffffff000000002f00000001ffffffff000000003000000001ffffffff000000003500000001ffffffff0000000037000000020000000601000000390000000100000008000000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,10413293723,0,52000000,0,5206646830,948377612,t,2026-09-24 15:40:21.585348+00,52
de1973c8-f8e7-4afa-a5d3-7f9e764a767b,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,53000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39212432351d1a080b23152d2a1220383b29111417252210020513162e1c0e263e2c2f3d3a282b190104071f373431,\x000204204000020420800220001120000102102000098020001029200234c04508031204040284001220040b0b240005401080000c40040880088000028800208804084080000408,1,\x000000110000001f00000001ffffffff000000002000000001ffffffff000000002300000001ffffffff000000002900000001ffffffff000000002a00000001ffffffff000000002f00000001ffffffff000000003100000001ffffffff000000003300000001ffffffff000000003500000001ffffffff000000003600000001ffffffff000000003700000001ffffffff00000000390000000200000008010000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,10571649401,0,53000000,0,5285824669,961786314,t,2026-09-24 15:41:27.330158+00,53
f2855aff-9f3a-4fc3-af42-94d35f3e8e13,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,54000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39212432351d1a0820382a1c0e0b1901041215071f2d3b3e26140205172f3d2b2e161310283a22253734312311292c,\x000204204000020420800220001120000102102000098020001029200a1000144c1004044402200800880002040180e080114000010c300200812081800060010440800008048100,0,\x0000000e0000002200000001ffffffff000000002400000001ffffffff000000002600000001ffffffff000000003100000001ffffffff000000003200000001ffffffff000000003500000001ffffffff000000003700000001ffffffff000000003800000001ffffffff000000003900000001ffffffff000000003a00000001ffffffff000000003b00000001ffffffff000000003c00000001ffffffff000000003d00000001ffffffff000000003e00000001ffffffff00,10742932769,0,54000000,0,5371466353,976940115,t,2026-09-24 15:42:39.221506+00,54
87e1f160-049f-436e-97fb-525b8851a4d0,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,55000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39212432351d1a082012152d2a383b3e261411292c3a282b3d2f170502102234372513162e1c0e0b2331190104071f,\x000204204000020420800220001120000102102000098020001029200a100a400802820001c0e0814020400210410600020202020201030280001180008840100820000224400002,1,\x0000000d0000001e00000001ffffffff000000002400000001ffffffff000000002a00000001ffffffff000000002d00000001ffffffff000000003200000001ffffffff000000003500000001ffffffff0000000037000000020000000801000000390000000100000008000000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,10935121637,0,55000000,0,5467560787,994672306,t,2026-09-24 15:43:59.870409+00,55
